1,모델링은 현실세계에 대해서 표현하는 것으로 이해할 수 있다. 다음 중 모델링의 특징으로 가장 부적절한 것은?,Unnamed: 2,3,1.1,애매모호함을 배제하고 누구나 이해가 가능하도록 정확하게 현상을 기술하는 정확화의 의미를 가짐
730.0,다음의 주식별자가 나타내는 특징을 가장 잘 설명한 것은?,주식별자를 구성하는 속성 중에서 유일성을 만족하는 최소한의 속성으로 구성한다.,3,2,단일성
730.0,다음의 주식별자가 나타내는 특징을 가장 잘 설명한 것은?,주식별자를 구성하는 속성 중에서 유일성을 만족하는 최소한의 속성으로 구성한다.,3,3,최소성
730.0,다음의 주식별자가 나타내는 특징을 가장 잘 설명한 것은?,주식별자를 구성하는 속성 중에서 유일성을 만족하는 최소한의 속성으로 구성한다.,3,4,유일성
732.0,관계형 데이터베이스에 대한 특징 중 가장 적절하지 않은 것은?,,1,1,데이터베이스의 부하를 분석하기 쉽다.
732.0,관계형 데이터베이스에 대한 특징 중 가장 적절하지 않은 것은?,,1,2,기존의 작성된 스키마를 수정하기 어렵다.
732.0,관계형 데이터베이스에 대한 특징 중 가장 적절하지 않은 것은?,,1,3,"데이터를 분류, 정렬, 탐색하는 속도가 빠르다."
732.0,관계형 데이터베이스에 대한 특징 중 가장 적절하지 않은 것은?,,1,4,데이터의 무결성을 보장할 수 있다.
734.0,다음 중 오류가 발생하는 문장으로 가장 적절한 것은?,,1,1,"SELECT T.COL2, SUM(T.COL1), SUM(T.COL3) FROM TAB1 T GROUP BY T.COL2 ORDER BY T.COL3;"
734.0,다음 중 오류가 발생하는 문장으로 가장 적절한 것은?,,1,2,"SELECT T.COL2, SUM(T.COL1) AS SUM_VALUE FROM TAB1 T GROUP BY T.COL2 ORDER BY SUM_VALUE, T.COL2;"
734.0,다음 중 오류가 발생하는 문장으로 가장 적절한 것은?,,1,3,"SELECT T.COL2, SUM(T.COL1) FROM TAB1 T WHERE COL1 >= 100 GROUP BY COL2;"
734.0,다음 중 오류가 발생하는 문장으로 가장 적절한 것은?,,1,4,"SELECT COL1, T.COL2, T.COL3 FROM TAB1 T WHERE COL1 >= 100;"
749.0,아래 SQL 중 결과가 다른 하나는?,,1,1,"SELECT CODE, NAME, (SELECT PRICE FROM PRODUCT WHERE P1.CODE = P2.CODE) FROM PRODUCT P1;"
749.0,아래 SQL 중 결과가 다른 하나는?,,1,2,"SELECT CODE, NAME, PRICE FROM PRODUCT P1 WHERE PRICE = (SELECT MAX(PRICE) FROM PRODUCT P2 WHERE P1.CODE = P2.CODE);"
749.0,아래 SQL 중 결과가 다른 하나는?,,1,3,"SELECT CODE, NAME, PRICE FROM PRODUCT WHERE (CODE, PRICE) IN (SELECT CODE, MAX(PRICE) FROM PRODUCT GROUP BY CODE);"
749.0,아래 SQL 중 결과가 다른 하나는?,,1,4,"SELECT P.CODE, P.NAME, P.PRICE FROM PRODUCT P, (SELECT CODE, MAX(PRICE) AS MAX_PRICE FROM PRODUCT GROUP BY CODE) I WHERE P.CODE = I.CODE AND P.PRICE = I.MAX_PRICE;"
762.0,PIVOT과 UNPIVOT에 대한 설명으로 가장 적절한 것은?,,1,1,"PIVOT 시 FOR 앞에는 반드시 집계함수(SUM, AVG 등)의 형태여야 한다."
762.0,PIVOT과 UNPIVOT에 대한 설명으로 가장 적절한 것은?,,1,2,UNPIVOT시 쌓을 컬럼을 지정할 수 없다.
762.0,PIVOT과 UNPIVOT에 대한 설명으로 가장 적절한 것은?,,1,3,UNPIVOT은 LONG 데이터를 WIDE 데이터로 변환하는 기법이다.
762.0,PIVOT과 UNPIVOT에 대한 설명으로 가장 적절한 것은?,,1,4,PIVOT은 교차표 형태의 데이터를 TIDY 데이터로 변경하는 문법이다.
769.0,외래키에 대한 설명으로 가장 적절하지 않은 것은?,,2,1,"자식 테이블은 UPDATE, INSERT 시 제약을 받는다."
769.0,외래키에 대한 설명으로 가장 적절하지 않은 것은?,,2,2,ON DELETE CASCADE 옵션으로 외래키 생성 시 부모 데이터만 삭제되고 자식데이터는 그대로 남는다.
769.0,외래키에 대한 설명으로 가장 적절하지 않은 것은?,,2,3,외래키 생성 후 부모 테이블은 자식 데이터가 있을 경우 삭제 불가하다.
769.0,외래키에 대한 설명으로 가장 적절하지 않은 것은?,,2,4,외래키 생성 시 참조 테이블의 참조키에 반드시 기본키 또는 고유키가 생성되어 있어야 한다.
770.0,뷰에 대한 설명 중 가장 적절하지 않은 것은?,,2,1,기본 테이블이 삭제되면 그 테이블을 참조하여 만든 뷰 역시 삭제된다.
770.0,뷰에 대한 설명 중 가장 적절하지 않은 것은?,,2,2,뷰를 참조하는 또 다른 뷰는 생성 불가하다.
770.0,뷰에 대한 설명 중 가장 적절하지 않은 것은?,,2,3,원본 테이블이 노출되지 않으므로 데이터를 안전하게 보호할 수 있다.
770.0,뷰에 대한 설명 중 가장 적절하지 않은 것은?,,2,4,뷰는 가상의 테이블이기에 물리적으로 구현되어 있지 않으며 저장공간을 차지하지 않는다.
796.0,다음 ANSI 문법을 오라클 문법으로 바꾼 것으로 가장 적절한 것은? ,"SELECT * 
  FROM TAB1 JOIN TAB2 
     ON TAB1.COL1 = TAB2.COL1 
        LEFT OUTER JOIN TAB3 
     ON TAB1.COL2 = TAB3.COL2; ",2,1,"SELECT * FROM TAB1, TAB2, TAB3 WHERE TAB1.COL1 = TAB2.COL1(+) AND TAB1.COL2 = TAB3.COL2(+);"
796.0,다음 ANSI 문법을 오라클 문법으로 바꾼 것으로 가장 적절한 것은? ,"SELECT * 
  FROM TAB1 JOIN TAB2 
     ON TAB1.COL1 = TAB2.COL1 
        LEFT OUTER JOIN TAB3 
     ON TAB1.COL2 = TAB3.COL2; ",2,2,"SELECT * FROM TAB1, TAB2, TAB3 WHERE TAB1.COL1 = TAB2.COL1 AND TAB1.COL2 = TAB3.COL2(+);"
796.0,다음 ANSI 문법을 오라클 문법으로 바꾼 것으로 가장 적절한 것은? ,"SELECT * 
  FROM TAB1 JOIN TAB2 
     ON TAB1.COL1 = TAB2.COL1 
        LEFT OUTER JOIN TAB3 
     ON TAB1.COL2 = TAB3.COL2; ",2,3,"SELECT * FROM TAB1, TAB2, TAB3 WHERE TAB1.COL1 = TAB2.COL1(+) AND TAB1.COL2 = TAB3.COL2;"
796.0,다음 ANSI 문법을 오라클 문법으로 바꾼 것으로 가장 적절한 것은? ,"SELECT * 
  FROM TAB1 JOIN TAB2 
     ON TAB1.COL1 = TAB2.COL1 
        LEFT OUTER JOIN TAB3 
     ON TAB1.COL2 = TAB3.COL2; ",2,4,"SELECT * FROM TAB1, TAB2, TAB3 WHERE TAB1.COL1 = TAB2.COL1 AND TAB1.COL2 = TAB3.COL2;"
243.0,테이블 3개를 조인하려면 최소 몇 개의 조건절이 필요한가?,,3,1,4
243.0,테이블 3개를 조인하려면 최소 몇 개의 조건절이 필요한가?,,3,2,3
243.0,테이블 3개를 조인하려면 최소 몇 개의 조건절이 필요한가?,,3,3,2
243.0,테이블 3개를 조인하려면 최소 몇 개의 조건절이 필요한가?,,3,4,1
260.0,다음의 SQL문은 파티션별 윈도우의 전체건수에서 현재 행보다 작거나 같은 건수에 대해서 누적백분율을 구하는 SQL문이다. (ㄱ)에 올바른 윈도우 함수는?,"SELECT DEPTNO, ENAME, SAL, ( ㄱ ) OVER(PARTITION BY DEPTNO ORDER BY SAL DESC) as PCT
FROM EMP;",1,1,CUME_DIST()
260.0,다음의 SQL문은 파티션별 윈도우의 전체건수에서 현재 행보다 작거나 같은 건수에 대해서 누적백분율을 구하는 SQL문이다. (ㄱ)에 올바른 윈도우 함수는?,"SELECT DEPTNO, ENAME, SAL, ( ㄱ ) OVER(PARTITION BY DEPTNO ORDER BY SAL DESC) as PCT
FROM EMP;",1,2,LAG()
260.0,다음의 SQL문은 파티션별 윈도우의 전체건수에서 현재 행보다 작거나 같은 건수에 대해서 누적백분율을 구하는 SQL문이다. (ㄱ)에 올바른 윈도우 함수는?,"SELECT DEPTNO, ENAME, SAL, ( ㄱ ) OVER(PARTITION BY DEPTNO ORDER BY SAL DESC) as PCT
FROM EMP;",1,3,LEAD()
260.0,다음의 SQL문은 파티션별 윈도우의 전체건수에서 현재 행보다 작거나 같은 건수에 대해서 누적백분율을 구하는 SQL문이다. (ㄱ)에 올바른 윈도우 함수는?,"SELECT DEPTNO, ENAME, SAL, ( ㄱ ) OVER(PARTITION BY DEPTNO ORDER BY SAL DESC) as PCT
FROM EMP;",1,4,NTILE()
261.0,윈도우 함수 중에서 윈도우에서 제일 먼저 나오는 것을 0으로 하고 제일 늦게 나오는 것을 1로 해서 행 순서별 백분율을 구하는 것은?,,2,1,CUME_DIST
261.0,윈도우 함수 중에서 윈도우에서 제일 먼저 나오는 것을 0으로 하고 제일 늦게 나오는 것을 1로 해서 행 순서별 백분율을 구하는 것은?,,2,2,PERCENT_RANK
261.0,윈도우 함수 중에서 윈도우에서 제일 먼저 나오는 것을 0으로 하고 제일 늦게 나오는 것을 1로 해서 행 순서별 백분율을 구하는 것은?,,2,3,LAST_VALUE
261.0,윈도우 함수 중에서 윈도우에서 제일 먼저 나오는 것을 0으로 하고 제일 늦게 나오는 것을 1로 해서 행 순서별 백분율을 구하는 것은?,,2,4,FIRST_VALUE
264.0,다음 설명 중 올바르지 않은 것은?,,4,1,Oracle에서 인덱스 구성 칼럼이 모두 null인 레코드는 인덱스에 저장하지 않는다.
264.0,다음 설명 중 올바르지 않은 것은?,,4,2,SQL Server는 인덱스 구성 칼럼이 모두 null인 레코드도 인덱스에 저장한다.
264.0,다음 설명 중 올바르지 않은 것은?,,4,3,Oracle에서 인덱스 구성 칼럼 중 하나라도 null이 아닌 레코드는 인덱스에 저장한다.
264.0,다음 설명 중 올바르지 않은 것은?,,4,4,SQL Server는 null 값을 인덱스 맨 뒤에 저장한다.
284.0,"사용자 A가 어떤 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 B에게 허가하고, 사용자 B가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 C에게 허가하고, 사용자 C가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 D에게 허가했을 때, 사용자 A가 사용자 B로부터 SELECT 권한을 취소하면 사용자 C와 D의 권한은 어떻게 되는가?",,1,1,C와 D의 권한이 취소된다.
284.0,"사용자 A가 어떤 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 B에게 허가하고, 사용자 B가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 C에게 허가하고, 사용자 C가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 D에게 허가했을 때, 사용자 A가 사용자 B로부터 SELECT 권한을 취소하면 사용자 C와 D의 권한은 어떻게 되는가?",,1,2,C와 D의 권한이 유지된다.
284.0,"사용자 A가 어떤 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 B에게 허가하고, 사용자 B가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 C에게 허가하고, 사용자 C가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 D에게 허가했을 때, 사용자 A가 사용자 B로부터 SELECT 권한을 취소하면 사용자 C와 D의 권한은 어떻게 되는가?",,1,3,"C의 권한은 취소되고, D의 권한은 유지된다."
284.0,"사용자 A가 어떤 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 B에게 허가하고, 사용자 B가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 C에게 허가하고, 사용자 C가 그 릴레이션에 대한 SELECT 권한을 WITH GRANT OPTION과 함께 사용자 D에게 허가했을 때, 사용자 A가 사용자 B로부터 SELECT 권한을 취소하면 사용자 C와 D의 권한은 어떻게 되는가?",,1,4,"C의 권한은 유지되고, D의 권한은 취소된다."
813.0,제1정규형(1NF)의 조건은?,,2,1,이행적 종속 제거
813.0,제1정규형(1NF)의 조건은?,,2,2,반복 속성 제거
813.0,제1정규형(1NF)의 조건은?,,2,3,후보키 결정
813.0,제1정규형(1NF)의 조건은?,,2,4,조인 수행
818.0,관계형 데이터베이스의 구성 요소가 아닌 것은?,,3,1,테이블
818.0,관계형 데이터베이스의 구성 요소가 아닌 것은?,,3,2,트랜잭션
818.0,관계형 데이터베이스의 구성 요소가 아닌 것은?,,3,3,애플리케이션
818.0,관계형 데이터베이스의 구성 요소가 아닌 것은?,,3,4,뷰(View)
819.0,SQL의 주요 기능이 아닌 것은?,,4,1,데이터 정의(DDL)
819.0,SQL의 주요 기능이 아닌 것은?,,4,2,데이터 조작(DML)
819.0,SQL의 주요 기능이 아닌 것은?,,4,3,데이터 제어(DCL)
819.0,SQL의 주요 기능이 아닌 것은?,,4,4,사용자 인터페이스 디자인
16.0,다음 중 데이터를 조회할 때 빠른 성능을 낼 수있도록 하기 위해 원래 속성의 값을 계산하여 저장할 수 있도록 만든 속성으로 가장 적절한 것은?,,4,1,PK속성 (Derived Attribute)
16.0,다음 중 데이터를 조회할 때 빠른 성능을 낼 수있도록 하기 위해 원래 속성의 값을 계산하여 저장할 수 있도록 만든 속성으로 가장 적절한 것은?,,4,2,설계속성(Designed Attribute)
16.0,다음 중 데이터를 조회할 때 빠른 성능을 낼 수있도록 하기 위해 원래 속성의 값을 계산하여 저장할 수 있도록 만든 속성으로 가장 적절한 것은?,,4,3,기본속성 (Basic Attribute)
16.0,다음 중 데이터를 조회할 때 빠른 성능을 낼 수있도록 하기 위해 원래 속성의 값을 계산하여 저장할 수 있도록 만든 속성으로 가장 적절한 것은?,,4,4,파생속성 (Derived Attribute)
20.0,다음 중 관계에 대한 설명으로 가장 부적절한 것은?,,3,1,주문과 배송 엔터티 간의 '배송근거' 관계는 행위에 의한 관계의 사례이다.
20.0,다음 중 관계에 대한 설명으로 가장 부적절한 것은?,,3,2,부서와 사원 엔터티 간의 '소속' 관계는 존재적 관계의 사례이다.
20.0,다음 중 관계에 대한 설명으로 가장 부적절한 것은?,,3,3,"관계의 표기법은 관계명, 관계차수. 식별성의 3가지 개념을 사용한다."
20.0,다음 중 관계에 대한 설명으로 가장 부적절한 것은?,,3,4,관계는 존재적 관계와 행위에 의한 관계로 나누어볼 수 있다.
30.0,다음 중 성능 데이터모델링에 대한 설명으로 가장 부적절한 것은?,,4,1,분석/설계 단계에서 성능을 고려한 데이터모델링을 수행할 경우 성능 저하에 따른 Rework비용을 최소화 할 수 있는 기회를 가지게 된다.
30.0,다음 중 성능 데이터모델링에 대한 설명으로 가장 부적절한 것은?,,4,2,데이터모델은 성능을 튜닝하면서 변경이 될 수 있는 특징이 있다.
30.0,다음 중 성능 데이터모델링에 대한 설명으로 가장 부적절한 것은?,,4,3,데이터의 증가가 빠를수록 성능저하에 따른 성능개선비용은 증가한다.
30.0,다음 중 성능 데이터모델링에 대한 설명으로 가장 부적절한 것은?,,4,4,성능이 저하된 결과를 대상으로 데이터모델 보다는 문제발생 시점의 SQL을 중심으로 집중하여 튜닝을 한다.
86.0,"다음 중 5개의 테이블로부터 필요한 칼럼을 조회하려고 할 때, 최소 몇 개의 JOIN 조건이 필요한가?",,2,1,5개
86.0,"다음 중 5개의 테이블로부터 필요한 칼럼을 조회하려고 할 때, 최소 몇 개의 JOIN 조건이 필요한가?",,2,2,4개
86.0,"다음 중 5개의 테이블로부터 필요한 칼럼을 조회하려고 할 때, 최소 몇 개의 JOIN 조건이 필요한가?",,2,3,3개
86.0,"다음 중 5개의 테이블로부터 필요한 칼럼을 조회하려고 할 때, 최소 몇 개의 JOIN 조건이 필요한가?",,2,4,2개
94.0,다음 중 팀(TEAM) 테이블과 구장(STADIUM) 테이블의 관계를 아용해서 소속팀이 가지고 있는 전용구장의 정보를 팀의 정보와 함께 출력하는 SQL을 작성할 때 결과가 다른 것은?,,4,1,"SELECT TEAM.REGION_NAME, TEAM.TEAM_NAME, 
TEAM.STADIUM_ID, STADIUM.STADIUM_NAME 
FROM TEAM, STADIUM 
WHERE TEAM.STADIUM_ID = STADIUM.STADIUM_ID;"
94.0,다음 중 팀(TEAM) 테이블과 구장(STADIUM) 테이블의 관계를 아용해서 소속팀이 가지고 있는 전용구장의 정보를 팀의 정보와 함께 출력하는 SQL을 작성할 때 결과가 다른 것은?,,4,2,"SELECT T.REGION_NAME, T.TEAM_NAME, T.STADIUM_ID, 
S.STADIUM_NAME
 FROM TEAM T, STADIUM S
 WHERE T.STADIUM_ID = S.STADIUM_ID;"
94.0,다음 중 팀(TEAM) 테이블과 구장(STADIUM) 테이블의 관계를 아용해서 소속팀이 가지고 있는 전용구장의 정보를 팀의 정보와 함께 출력하는 SQL을 작성할 때 결과가 다른 것은?,,4,3,"SELECT TEAM.REGION_NAME, TEAM.TEAM_NAME, 
TEAM.STADIUM_ID, STADIUM.STADIUM_NAME 
FROM TEAM INNER JOIN STADIUM
 ON (TEAM.STADIUM_ID =
 STADIUM.STADIUM_ID) ;"
94.0,다음 중 팀(TEAM) 테이블과 구장(STADIUM) 테이블의 관계를 아용해서 소속팀이 가지고 있는 전용구장의 정보를 팀의 정보와 함께 출력하는 SQL을 작성할 때 결과가 다른 것은?,,4,4,"SELECT T.REGION_NAME, T.TEAM_NAME, T.STADIUM_ID, 
S.STADIUM_NAME
 FROM TEAM T INNER JOIN STADIUM S
 USING (T.STADIUM_ID = S.STADIUM_ID);"
122.0,다음 중 뷰(View)에 대한 설명으로 가장 부적절한 것은?,,3,1,실제 데이터를 저장하고 있는 뷰를 생성하는 기능을 지원하는 DBMS도 있다.
122.0,다음 중 뷰(View)에 대한 설명으로 가장 부적절한 것은?,,3,2,뷰는 보안을 강화하기 위한 목적으로도 활용할 수 있다.
122.0,다음 중 뷰(View)에 대한 설명으로 가장 부적절한 것은?,,3,3,"뷰는 복잡한 SQL 문장을 단순화 시켜주는 장점이 있는 반면, 테이블 구조가 변경되면 응용 프로그램을 변경해 주어야 한다."
122.0,다음 중 뷰(View)에 대한 설명으로 가장 부적절한 것은?,,3,4,"뷰는 단지 정의만을 가지고 있으며, 실행 시점에 질의를 재작성하여 수행한다."
152.0,데이터 모델링에 대한 설명 중 알맞은 것은?,,1,1,논리 모델링이 외래키는 물리 모델에서 반드시 구현되지는 않는다.
152.0,데이터 모델링에 대한 설명 중 알맞은 것은?,,1,2,물리 모델링 -> 논리 모델링 -> 개념 모델링 단계로 갈수록 구체적이다.
152.0,데이터 모델링에 대한 설명 중 알맞은 것은?,,1,3,실제로 데이터베이스를 구축할 때 참고되는 모델은 개념적 데이터 모델링이다.
152.0,데이터 모델링에 대한 설명 중 알맞은 것은?,,1,4,"데이터 모델링의 3가지 요소는 Process, Attributes, Relationships이다."
157.0,Hash Join 기법에 대한 설명으로 옳은 것은?,,4,1,Hash Join은 조인 칼럼의 인덱스가 존재하지 않으면 사용할 수 없는 기법이다.
