"85","다음 중 SELECT 문장의 실행 순서를 올바르게 나열한 것은?","","1","1","FROM - WHERE - GROUP BY - HAVING - SELECT - ORDER BY"
"85","다음 중 SELECT 문장의 실행 순서를 올바르게 나열한 것은?","","1","2","FROM - WHERE - GROUP BY - HAVING - ORDER BY - SELECT"
"85","다음 중 SELECT 문장의 실행 순서를 올바르게 나열한 것은?","","1","3","FROM - SELECT - WHERE - GROUP BY - HAVING - ORDER BY"
"85","다음 중 SELECT 문장의 실행 순서를 올바르게 나열한 것은?","","1","4","SELECT - FROM - WHERE - GROUP BY - HAVING - ORDER BY"
"126","다음 설명 중 가장 적절한 것은?","","1","1","CUBE 그룹 함수는 인자로 주어진 컬럼의 결합 가능한 모든 조합에 대해서 집계를 수행하므로 다른 그룹 함수에 비해 시스템에 대한 부하가 크다."
"126","다음 설명 중 가장 적절한 것은?","","1","2","CUBE, ROLLUP, GROUPING SETS 함수들의 대상 컬럼 중 집계된 컬럼 이외의 대상 컬럼 값은 해당 컬럼의 데이터 중 가장 작은 값을 반환한다."
"126","다음 설명 중 가장 적절한 것은?","","1","3","GROUPING SETS 함수의 경우에는 함수의 인자로 주어진 컬럼의 순서에 따라 결과가 달라지므로 컬럼의 순서가 중요하다."
"126","다음 설명 중 가장 적절한 것은?","","1","4","일반 그룹 함수를 사용하여 CUBE, GROUPING SETS와 같은 그룹함수와 동일한 결과를 추출할 수 있으나, ROLLUP 그룹 함수와 동일한 결과는 추출할 수 없다."
"142","다음 중 정보시스템을 모델링할 때 세가지 관점에 해당하지 않는 것은?","모델링을 할 때의 세 가지 관점은 데이터에 대한 관점, 프로세스에 대한 관점, 그리고 데이터와 프로세스가 서로 연관성이 표현되는 상관 관점이다.","2","1","업무에서 처리하는 일의 방법에 따라 데이터가 어떻게 영향을 받는지 분석"
"142","다음 중 정보시스템을 모델링할 때 세가지 관점에 해당하지 않는 것은?","모델링을 할 때의 세 가지 관점은 데이터에 대한 관점, 프로세스에 대한 관점, 그리고 데이터와 프로세스가 서로 연관성이 표현되는 상관 관점이다.","2","2","업무를 처리할 수 있는 프로그램 구성을 어떻게 해야 하는지 분석"
"142","다음 중 정보시스템을 모델링할 때 세가지 관점에 해당하지 않는 것은?","모델링을 할 때의 세 가지 관점은 데이터에 대한 관점, 프로세스에 대한 관점, 그리고 데이터와 프로세스가 서로 연관성이 표현되는 상관 관점이다.","2","3","업무에서 실제로 하는 일은 무엇인지 또는 무엇을 해야 하는지 분석"
"142","다음 중 정보시스템을 모델링할 때 세가지 관점에 해당하지 않는 것은?","모델링을 할 때의 세 가지 관점은 데이터에 대한 관점, 프로세스에 대한 관점, 그리고 데이터와 프로세스가 서로 연관성이 표현되는 상관 관점이다.","2","4","업무가 어떤 데이터와 관련이 있는지 분석"
"155","다음 중 분산 데이터베이스의 특징으로 가장 부적절한 것은?","","1","1","처리 비용의 감소"
"155","다음 중 분산 데이터베이스의 특징으로 가장 부적절한 것은?","","1","2","오류의 잠재성 증대"
"155","다음 중 분산 데이터베이스의 특징으로 가장 부적절한 것은?","","1","3","빠른 응답 속도와 통신 비용 절감"
"155","다음 중 분산 데이터베이스의 특징으로 가장 부적절한 것은?","","1","4","지역 자치성, 점증적 시스템 용량 확장"
"182","JOIN의 종류에 대한 설명으로 틀린 것은 무엇인가?","","3","1","SELF JOIN은 하나의 테이블을 논리적으로 분리시켜 EQUI JOIN을 이용하는 방법이다."
