"788","다음 함수의 결과가 다른 것은?","","2","1","ISNULL(COMM, 100)"
"788","다음 함수의 결과가 다른 것은?","","2","2","NULLIF(COMM, 100)"
"788","다음 함수의 결과가 다른 것은?","","2","3","NVL2(COMM, COMM, 100)"
"788","다음 함수의 결과가 다른 것은?","","2","4","NVL(COMM, 100)"
"800","다음 중 순수 관계 연산자로 적절하지 않은 것은?","","1","1","PRODUCT"
"800","다음 중 순수 관계 연산자로 적절하지 않은 것은?","","1","2","JOIN"
"800","다음 중 순수 관계 연산자로 적절하지 않은 것은?","","1","3","DIVISION"
"800","다음 중 순수 관계 연산자로 적절하지 않은 것은?","","1","4","SELECT"
"239","다음 SQL문의 결과로 출력되는 데이터는 무엇인가?","SELECT NEXT_DAY
(ADD_MONTHS(sysdate,6),'월요일)
FROM dual;","2","1","오늘 날짜로부터 6일 후 두 번째 월요일을 출력한다."
"239","다음 SQL문의 결과로 출력되는 데이터는 무엇인가?","SELECT NEXT_DAY
(ADD_MONTHS(sysdate,6),'월요일)
FROM dual;","2","2","오늘 날짜로부터 6개월 후 첫 번째 월요일을 출력한다."
"239","다음 SQL문의 결과로 출력되는 데이터는 무엇인가?","SELECT NEXT_DAY
(ADD_MONTHS(sysdate,6),'월요일)
FROM dual;","2","3","오늘 날짜로부터 6개월 후 두 번째 월요일을 출력한다."
"239","다음 SQL문의 결과로 출력되는 데이터는 무엇인가?","SELECT NEXT_DAY
(ADD_MONTHS(sysdate,6),'월요일)
FROM dual;","2","4","오늘 날짜로부터 6일 후 첫 번째 월요일을 출력한다."
"255","다음의 SQL문을 사용할 때, 날짜형 변수를 문자형으로 바꿀 수 있는 것은?","SELECT SYSDATE FROM DUAL;","2","1","CONVERT"
"255","다음의 SQL문을 사용할 때, 날짜형 변수를 문자형으로 바꿀 수 있는 것은?","SELECT SYSDATE FROM DUAL;","2","2","TO_CHAR"
"255","다음의 SQL문을 사용할 때, 날짜형 변수를 문자형으로 바꿀 수 있는 것은?","SELECT SYSDATE FROM DUAL;","2","3","TO_DATE"
"255","다음의 SQL문을 사용할 때, 날짜형 변수를 문자형으로 바꿀 수 있는 것은?","SELECT SYSDATE FROM DUAL;","2","4","TO_NUMBER"
"256","다음의 SQL문에 대한 설명으로 올바르지 않은 것은?","ㄱ : SELECT SUM(SAL) FROM EMP
       GROUP BY DEPTNO;
ㄴ : SELECT SUM(SAL) FROM EMP
       GROUP BY ROLLUP(DEPTNO);","3","1","ㄱ의 SQL문은 전체합계는 출력되지 않는다."
